customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MultipleLines,Churn,EndDate_Calc,Tenure_Days
8945-GRKHX,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic_check,78.65,78.65,Female,0,No,Yes,Fiber_optic,No,No,No,No,No,Yes,No,1,2019-10-01,30
1559-DTODC,2018-07-01,No,Month-to-month,Yes,Bank_transfer_(automatic),25.15,468.35,Male,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,580
4797-MIWUM,2019-07-01,No,Month-to-month,Yes,Bank_transfer_(automatic),20.25,174.7,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,215
6959-UWKHF,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,42.9,42.9,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,2020-01-01,31
8720-RQSBJ,2020-01-01,No,Month-to-month,No,Electronic_check,44.0,44.0,Male,1,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,31
4537-CIBHB,2019-05-01,No,One_year,No,Mailed_check,20.25,172.35,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,276
3815-SLMEF,2019-09-01,2019-12-01 00:00:00,Month-to-month,No,Mailed_check,34.25,139.35,Female,0,No,No,DSL,Yes,No,No,Yes,No,No,No,1,2019-12-01,91
5154-VEKBL,2019-01-01,2019-10-01 00:00:00,Month-to-month,No,Mailed_check,58.5,539.85,Female,0,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,1,2019-10-01,273
4324-AHJKS,2019-09-01,No,Month-to-month,No,Credit_card_(automatic),55.8,300.4,Female,0,No,No,DSL,Yes,No,Yes,No,No,No,No,0,2020-02-01,153
4355-CVPVS,2015-06-01,No,One_year,No,Bank_transfer_(automatic),88.9,4968.0,Female,0,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,No,0,2020-02-01,1706
4495-LHSSK,2018-08-01,No,Month-to-month,No,Mailed_check,57.65,992.7,Female,0,No,Yes,DSL,Yes,No,No,No,No,No,Yes,0,2020-02-01,549
5655-JSMZM,2015-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,96.2,4718.25,Male,1,No,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,1,2020-01-01,1492
5915-ANOEI,2014-04-01,No,Two_year,No,Mailed_check,79.15,5536.5,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,0,2020-02-01,2132
9861-PDSZP,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),108.05,7806.6,Female,0,No,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
4505-EXZHB,2019-04-01,2019-10-01 00:00:00,Month-to-month,No,Electronic_check,74.4,434.1,Female,1,No,No,Fiber_optic,No,No,Yes,No,No,No,No,1,2019-10-01,183
7225-CBZPL,2018-09-01,No,Month-to-month,Yes,Electronic_check,94.8,1563.9,Male,1,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,0,2020-02-01,518
6704-UTUKK,2017-09-01,No,Month-to-month,Yes,Electronic_check,45.9,1332.4,Male,0,Yes,No,DSL,No,No,No,No,Yes,Yes,No,0,2020-02-01,883
4587-VVTOX,2019-07-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,105.3,545.2,Female,0,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,1,2020-01-01,184
2019-HDCZY,2014-11-01,No,Two_year,No,Electronic_check,102.6,6296.75,Male,0,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,1918
4652-NNHNY,2018-06-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),73.85,1284.2,Male,0,Yes,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2019-10-01,487
8788-DOXSU,2015-03-01,No,One_year,Yes,Bank_transfer_(automatic),61.35,3645.5,Male,0,No,No,DSL,No,No,Yes,No,No,Yes,No,0,2020-02-01,1798
7404-JLKQG,2019-11-01,No,Month-to-month,No,Electronic_check,57.55,161.45,Female,0,No,No,DSL,No,No,Yes,No,Yes,No,No,0,2020-02-01,92
7421-ZLUPA,2019-06-01,No,Month-to-month,Yes,Mailed_check,29.25,226.95,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,245
8972-HJWNV,2019-03-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,84.55,646.85,Female,1,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Yes,1,2019-10-01,214
3274-NSDWE,2014-06-01,No,Two_year,No,Credit_card_(automatic),19.6,1441.65,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,2071
2632-IVXVF,2014-06-01,No,Two_year,No,Credit_card_(automatic),111.75,7511.3,Female,0,Yes,Yes,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2071
3692-JHONH,2015-10-01,No,One_year,Yes,Electronic_check,106.5,5621.85,Female,1,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,1584
8915-NNTRC,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),107.7,7919.8,Male,0,Yes,Yes,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,2191
5914-GXMDA,2017-06-01,No,One_year,No,Mailed_check,19.3,593.2,Female,0,Yes,No,No,No,No,No,No,No,No,No,0,2020-02-01,975
7463-IFMQU,2014-02-01,No,Two_year,No,Bank_transfer_(automatic),20.05,1423.65,Female,0,Yes,No,No,No,No,No,No,No,No,No,0,2020-02-01,2191
2920-RNCEZ,2020-01-01,No,Month-to-month,Yes,Credit_card_(automatic),69.95,69.95,Male,0,Yes,Yes,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,31
2541-YGPKE,2016-08-01,No,One_year,No,Credit_card_(automatic),63.7,2763.35,Male,0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,No,0,2020-02-01,1279
8515-OCTJS,2017-10-01,2019-11-01 00:00:00,Two_year,No,Credit_card_(automatic),24.75,692.1,Female,0,No,No,No,No,No,No,No,No,No,Yes,1,2019-11-01,761
5382-TEMLV,2016-05-01,No,Month-to-month,Yes,Bank_transfer_(automatic),50.9,2298.55,Male,0,No,No,DSL,Yes,No,No,No,No,No,No,0,2020-02-01,1371
3441-CGZJH,2016-07-01,No,One_year,Yes,Credit_card_(automatic),60.4,2640.55,Female,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1310
9592-ERDKV,2017-01-01,No,One_year,No,Mailed_check,79.25,2911.8,Male,0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,1126
2860-RANUS,2018-05-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),85.8,1727.5,Female,1,No,No,Fiber_optic,No,No,No,No,No,Yes,Yes,1,2020-01-01,610
5261-QSHQM,2019-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,24.45,86.6,Female,0,No,No,DSL,No,No,No,No,No,No,No,1,2020-01-01,122
4778-IZARL,2014-11-01,No,Two_year,Yes,Credit_card_(automatic),110.1,6705.7,Male,0,Yes,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,1918
0432-CAJZV,2019-11-01,No,Month-to-month,No,Mailed_check,90.7,237.65,Male,0,No,No,Fiber_optic,No,No,No,No,Yes,Yes,No,0,2020-02-01,92
7008-LZVOZ,2014-08-01,No,Two_year,Yes,Credit_card_(automatic),25.3,1672.35,Male,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,2010
8868-WOZGU,2017-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,105.7,2979.5,Male,0,No,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,1,2019-12-01,852
1200-TUZHR,2019-06-01,No,Month-to-month,No,Electronic_check,85.2,695.75,Female,1,No,No,Fiber_optic,No,No,No,No,No,Yes,Yes,0,2020-02-01,245
9365-CSLBQ,2014-03-01,No,Two_year,No,Mailed_check,24.35,1654.6,Male,0,No,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,2163
1334-FJSVR,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,24.25,24.25,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,2019-11-01,31
5884-FBCTL,2014-02-01,No,Two_year,No,Bank_transfer_(automatic),25.1,1857.85,Female,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,2191
7130-CTCUS,2018-10-01,No,Month-to-month,Yes,Bank_transfer_(automatic),54.55,825.1,Male,1,Yes,No,DSL,Yes,Yes,No,No,No,No,No,0,2020-02-01,488
6242-FEGFD,2014-08-01,No,Two_year,No,Mailed_check,96.6,6424.25,Male,0,Yes,No,Fiber_optic,Yes,Yes,Yes,Yes,No,No,Yes,0,2020-02-01,2010
7625-XCQRH,2019-02-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,76.5,837.95,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2020-01-01,334
6194-HBGQN,2015-11-01,No,One_year,Yes,Credit_card_(automatic),81.15,4126.2,Male,0,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,0,2020-02-01,1553
7634-WSWDB,2019-06-01,No,Month-to-month,Yes,Electronic_check,38.5,330.8,Female,0,No,Yes,DSL,Yes,No,No,No,No,Yes,No,0,2020-02-01,245
6986-IXNDM,2018-12-01,No,Month-to-month,Yes,Electronic_check,92.9,1337.45,Male,0,No,No,Fiber_optic,No,No,No,No,Yes,Yes,No,0,2020-02-01,427
1731-TVIUK,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,93.5,362.2,Female,0,No,No,Fiber_optic,No,Yes,No,Yes,No,Yes,Yes,1,2019-11-01,123
2987-BJXIK,2014-04-01,No,Two_year,No,Mailed_check,84.7,5991.05,Female,0,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,2132
9769-TSBZE,2014-04-01,No,Two_year,No,Electronic_check,66.0,4891.5,Female,0,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,0,2020-02-01,2132
0406-BPDVR,2015-06-01,2019-12-01 00:00:00,One_year,Yes,Credit_card_(automatic),101.5,5373.1,Female,1,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,1,2019-12-01,1644
0618-XWMSS,2017-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),74.9,2068.55,Male,0,No,Yes,Fiber_optic,Yes,No,No,No,No,No,No,1,2020-01-01,852
1395-WSWXR,2018-02-01,No,Two_year,No,Mailed_check,20.75,487.05,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,730
6023-GSSXW,2014-05-01,No,Two_year,Yes,Credit_card_(automatic),61.45,4131.2,Female,0,Yes,No,DSL,No,Yes,No,No,No,Yes,No,0,2020-02-01,2102
6752-APNJL,2016-08-01,No,Month-to-month,No,Mailed_check,54.5,2301.15,Male,0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,0,2020-02-01,1279
5276-KQWHG,2019-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,69.6,131.65,Female,1,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2019-10-01,61
0420-HLGXF,2016-11-01,No,Month-to-month,Yes,Electronic_check,99.75,4036.0,Female,1,No,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,1187
7446-KQISO,2016-05-01,No,Two_year,Yes,Bank_transfer_(automatic),109.75,4900.65,Male,0,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1371
9823-EALYC,2014-02-01,No,Two_year,Yes,Bank_transfer_(automatic),80.85,5727.45,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,0,2020-02-01,2191
0582-AVCLN,2016-12-01,No,Two_year,No,Mailed_check,20.3,743.05,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,1157
5803-NQJZO,2014-02-01,No,Two_year,Yes,Bank_transfer_(automatic),67.8,4804.65,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,0,2020-02-01,2191
2565-JSLRY,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed_check,24.05,24.05,Male,0,No,No,No,No,No,No,No,No,No,Yes,1,2019-11-01,31
2607-DHDAK,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),19.8,1414.65,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,2191
1073-XXCZD,2015-07-01,No,Two_year,No,Bank_transfer_(automatic),25.7,1443.65,Male,0,Yes,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,1676
0743-HRVFF,2015-11-01,No,One_year,Yes,Electronic_check,56.15,2898.95,Female,0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1553
4006-HKYHO,2014-11-01,No,Two_year,Yes,Bank_transfer_(automatic),86.7,5309.5,Male,0,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,1918
3727-JEZTU,2020-01-01,No,Month-to-month,No,Mailed_check,20.4,20.4,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,31
8143-ETQTI,2018-03-01,No,Two_year,Yes,Mailed_check,19.65,451.55,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,702
6689-KXGBO,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic_check,50.55,50.55,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,1,2019-10-01,30
9667-TKTVZ,2019-12-01,No,Month-to-month,Yes,Mailed_check,54.35,117.05,Female,0,No,No,DSL,No,No,No,Yes,No,No,Yes,0,2020-02-01,62
3657-COGMW,2015-10-01,No,Month-to-month,No,Credit_card_(automatic),108.1,5839.3,Female,1,No,No,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,1584
8570-KLJYJ,2017-02-01,No,One_year,No,Mailed_check,54.45,1893.5,Female,0,No,No,DSL,Yes,No,No,No,No,No,Yes,0,2020-02-01,1095
7754-IXRMC,2020-01-01,No,Month-to-month,No,Mailed_check,45.35,45.35,Female,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,31
9473-CBZOP,2017-10-01,No,One_year,No,Mailed_check,59.0,1654.45,Female,0,No,No,DSL,Yes,No,Yes,No,No,No,Yes,0,2020-02-01,853
2969-WGHQO,2019-07-01,No,One_year,No,Electronic_check,69.45,477.05,Female,0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,0,2020-02-01,215
6615-NGGZJ,2018-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,100.55,1415.55,Male,0,No,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,1,2019-10-01,426
4334-HOWRP,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),64.95,4546.0,Male,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,2191
4255-DDUOU,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed_check,20.5,20.5,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,1,2019-12-01,30
5863-OOKCL,2019-04-01,No,Month-to-month,No,Mailed_check,18.85,163.2,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,306
1686-STUHN,2016-08-01,No,One_year,No,Bank_transfer_(automatic),19.8,849.9,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,1279
1329-VHWNP,2019-07-01,No,Month-to-month,No,Bank_transfer_(automatic),25.05,189.95,Female,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,215
2984-MIIZL,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),74.8,321.9,Male,0,No,No,Fiber_optic,No,No,Yes,No,No,No,No,1,2019-11-01,123
0266-GMEAO,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),114.3,8058.55,Male,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
5590-YRFJT,2018-03-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,24.45,482.8,Female,0,Yes,No,DSL,No,No,No,No,No,No,No,1,2019-11-01,610
5574-NXZIU,2014-11-01,No,Two_year,No,Credit_card_(automatic),109.2,7049.75,Male,0,No,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,1918
0019-GFNTW,2015-06-01,No,Two_year,No,Bank_transfer_(automatic),45.05,2560.1,Female,0,No,No,DSL,Yes,Yes,Yes,Yes,No,No,No,0,2020-02-01,1706
4256-ZWTZI,2019-09-01,No,Month-to-month,Yes,Mailed_check,51.0,286.8,Female,0,No,Yes,DSL,No,No,No,Yes,No,No,No,0,2020-02-01,153
8309-PPCED,2014-02-01,No,Two_year,Yes,Bank_transfer_(automatic),110.45,7982.5,Female,0,Yes,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
4098-NAUKP,2014-06-01,No,Month-to-month,Yes,Electronic_check,84.65,5683.6,Male,1,Yes,Yes,Fiber_optic,No,Yes,Yes,No,No,No,Yes,0,2020-02-01,2071
5196-WPYOW,2014-07-01,No,One_year,No,Mailed_check,60.05,3994.05,Male,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,0,2020-02-01,2041
4608-LCIMN,2019-06-01,No,Month-to-month,No,Bank_transfer_(automatic),44.65,369.15,Male,0,Yes,Yes,DSL,No,No,No,No,No,No,No,0,2020-02-01,245
1485-YDHMM,2015-10-01,No,Month-to-month,Yes,Bank_transfer_(automatic),93.25,4631.7,Male,0,Yes,Yes,Fiber_optic,No,Yes,No,Yes,No,Yes,Yes,0,2020-02-01,1584
4054-CUMIA,2018-08-01,No,Month-to-month,Yes,Mailed_check,20.25,401.95,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,549
0603-TPMIB,2015-03-01,No,Two_year,No,Mailed_check,25.45,1534.05,Female,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,1798
2525-GVKQU,2015-02-01,No,Two_year,No,Mailed_check,20.6,1093.0,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,1826
8161-QYMTT,2019-07-01,No,Month-to-month,Yes,Electronic_check,94.1,701.3,Male,0,No,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,0,2020-02-01,215
9581-GVBXT,2015-03-01,No,One_year,No,Mailed_check,34.8,1980.3,Male,0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,0,2020-02-01,1798
5862-BRIXZ,2016-04-01,No,Two_year,Yes,Bank_transfer_(automatic),60.75,2893.4,Male,0,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1401
5404-GGUKR,2019-09-01,No,Month-to-month,Yes,Electronic_check,51.35,262.3,Male,0,No,No,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,153
3308-JSGML,2015-03-01,No,Two_year,Yes,Credit_card_(automatic),64.05,3886.85,Male,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1798
2126-GSEGL,2014-04-01,No,Two_year,Yes,Bank_transfer_(automatic),84.8,5917.55,Female,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2132
3677-TNKIO,2018-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),71.0,914.0,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2020-01-01,426
0440-QEXBZ,2016-06-01,No,Month-to-month,Yes,Mailed_check,50.15,2139.1,Female,0,No,No,DSL,No,No,No,No,No,No,Yes,0,2020-02-01,1340
2434-EEVDB,2014-10-01,No,Two_year,Yes,Credit_card_(automatic),94.6,5948.7,Female,0,Yes,No,Fiber_optic,Yes,No,Yes,No,Yes,No,Yes,0,2020-02-01,1949
6762-QVYJO,2015-04-01,No,Two_year,No,Mailed_check,59.75,3624.35,Female,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1767
6199-IWKGC,2016-04-01,No,One_year,No,Electronic_check,100.25,4753.85,Female,1,Yes,No,Fiber_optic,No,No,No,Yes,Yes,Yes,Yes,0,2020-02-01,1401
2675-DHUTR,2015-04-01,No,Month-to-month,Yes,Electronic_check,98.9,5780.7,Male,1,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,0,2020-02-01,1767
8152-VETUR,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),97.7,6869.7,Female,0,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,0,2020-02-01,2191
9667-EQRXU,2017-06-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,40.3,1172.95,Female,1,No,No,DSL,No,No,Yes,No,Yes,No,No,1,2019-12-01,913
7446-YPODE,2019-03-01,No,Month-to-month,No,Bank_transfer_(automatic),60.25,662.95,Male,1,No,No,DSL,Yes,Yes,No,No,No,No,Yes,0,2020-02-01,337
9522-BNTHX,2017-04-01,No,Month-to-month,Yes,Electronic_check,56.25,1765.95,Female,1,No,No,DSL,No,Yes,Yes,No,Yes,Yes,No,0,2020-02-01,1036
4676-WLUHT,2015-08-01,No,Two_year,No,Bank_transfer_(automatic),46.2,2431.95,Male,0,No,No,DSL,Yes,Yes,No,No,No,Yes,No,0,2020-02-01,1645
3329-WDIOK,2019-10-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,50.6,155.35,Female,0,No,No,DSL,No,Yes,No,No,Yes,Yes,No,1,2020-01-01,92
7980-MHFLQ,2014-02-01,No,Two_year,No,Mailed_check,24.9,1859.2,Female,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,2191
2873-ZLIWT,2016-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,84.85,3303.05,Female,0,Yes,Yes,Fiber_optic,No,No,Yes,Yes,No,No,Yes,1,2019-12-01,1217
3415-TAILE,2019-11-01,2020-01-01 00:00:00,Month-to-month,No,Mailed_check,65.7,134.35,Female,0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,No,1,2020-01-01,61
0757-WCUUZ,2015-08-01,No,Two_year,No,Credit_card_(automatic),63.35,3409.1,Male,0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,0,2020-02-01,1645
1629-DQQVB,2018-12-01,No,Month-to-month,No,Bank_transfer_(automatic),50.1,709.5,Female,0,No,No,DSL,Yes,No,No,No,No,No,No,0,2020-02-01,427
1915-IOFGU,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Electronic_check,70.5,70.5,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2019-12-01,30
3045-XETSH,2019-03-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,94.85,953.45,Female,0,No,No,Fiber_optic,No,Yes,Yes,No,No,Yes,Yes,1,2020-01-01,306
0374-AACSZ,2020-01-01,No,Month-to-month,No,Electronic_check,50.15,50.15,Female,0,No,No,DSL,Yes,No,No,No,No,No,No,0,2020-02-01,31
7239-HZZCX,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Mailed_check,19.75,19.75,Male,0,No,No,No,No,No,No,No,No,No,No,1,2019-12-01,30
4872-VXRIL,2015-06-01,No,One_year,Yes,Bank_transfer_(automatic),64.65,3665.55,Male,0,No,No,DSL,Yes,Yes,No,Yes,No,No,Yes,0,2020-02-01,1706
9140-CZQZZ,2014-06-01,No,Two_year,Yes,Bank_transfer_(automatic),79.6,5515.8,Female,0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No,0,2020-02-01,2071
3423-HHXAO,2018-12-01,No,One_year,Yes,Mailed_check,19.5,272.0,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,427
9938-TKDGL,2014-06-01,No,Two_year,Yes,Electronic_check,99.55,6668.0,Male,0,Yes,Yes,Fiber_optic,Yes,No,No,Yes,Yes,Yes,No,0,2020-02-01,2071
0531-ZZJWQ,2015-07-01,No,Month-to-month,Yes,Electronic_check,74.0,4052.4,Male,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,1676
6537-QLGEX,2018-10-01,No,Month-to-month,Yes,Electronic_check,38.9,664.4,Female,0,No,No,DSL,Yes,No,No,No,Yes,No,No,0,2020-02-01,488
2688-BHGOG,2019-05-01,No,Month-to-month,Yes,Electronic_check,79.55,718.55,Male,1,No,No,Fiber_optic,No,No,No,No,No,Yes,No,0,2020-02-01,276
7683-CBDKJ,2018-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,65.45,937.6,Male,0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,1,2019-11-01,426
0946-CLJTI,2015-02-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,98.7,5812.6,Male,1,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,1,2019-12-01,1764
3160-TYXLT,2015-09-01,No,Month-to-month,Yes,Bank_transfer_(automatic),46.3,2546.85,Male,0,No,No,DSL,Yes,Yes,No,No,No,Yes,No,0,2020-02-01,1614
1325-USMEC,2014-04-01,No,Two_year,Yes,Credit_card_(automatic),99.35,6944.5,Male,0,Yes,No,Fiber_optic,Yes,Yes,Yes,No,Yes,No,Yes,0,2020-02-01,2132
0916-QOFDP,2018-12-01,No,Month-to-month,Yes,Electronic_check,95.8,1346.3,Female,1,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Yes,0,2020-02-01,427
0628-CNQRM,2018-02-01,2019-12-01 00:00:00,One_year,Yes,Bank_transfer_(automatic),67.5,1544.05,Male,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,1,2019-12-01,668
5606-AMZBO,2019-04-01,No,Month-to-month,Yes,Credit_card_(automatic),78.15,765.15,Female,0,Yes,No,Fiber_optic,Yes,No,No,No,No,No,Yes,0,2020-02-01,306
6199-IPCAO,2017-09-01,No,Two_year,No,Mailed_check,26.1,692.55,Female,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,883
7665-TOALD,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,69.6,69.6,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2020-01-01,31
0112-QWPNC,2015-10-01,2019-11-01 00:00:00,One_year,No,Electronic_check,84.35,4059.35,Male,0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,1,2019-11-01,1492
0324-BRPCJ,2014-05-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,100.2,6851.65,Female,1,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,1,2020-01-01,2071
2777-PHDEI,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Electronic_check,78.05,78.05,Female,0,No,No,Fiber_optic,No,No,No,No,Yes,No,No,1,2020-01-01,31
5640-CAXOA,2017-08-01,No,One_year,Yes,Credit_card_(automatic),40.35,1187.05,Female,0,No,No,DSL,No,No,No,Yes,No,Yes,No,0,2020-02-01,914
